ADTF_CHUNK_TIME,INS_ANGLE_TRUE_HEADING,INS_Pos_Abs_Latitude,INS_Pos_Abs_Longitude,INS_Vel_Frame_X,INS_Vel_Frame_Y,INS_Vel_Frame_Z
26683140,26140,348428117,-1168172299,-1002,6593,-40
26693175,26140,348428112,-1168172263,-1002,6593,-38
26704011,26140,348428108,-1168172227,-1002,6593,-37
26714077,26140,348428103,-1168172190,-1001,6593,-36
26723222,26140,348428099,-1168172154,-1001,6594,-35
26733179,26140,348428094,-1168172118,-1000,6594,-33
26744094,26140,348428090,-1168172083,-1000,6594,-32
26753421,26140,348428085,-1168172047,-1001,6594,-29
26763308,26139,348428081,-1168172010,-1000,6594,-27
26773232,26139,348428076,-1168171974,-1000,6595,-24
26783264,26139,348428072,-1168171938,-1000,6595,-23
26793152,26139,348428067,-1168171902,-999,6595,-22
26803371,26139,348428063,-1168171867,-999,6595,-19
26813640,26139,348428058,-1168171829,-999,6595,-17
26823219,26139,348428054,-1168171794,-999,6596,-14
26833125,26139,348428049,-1168171758,-999,6596,-11
26843958,26139,348428045,-1168171722,-999,6596,-9
26854104,26139,348428040,-1168171686,-999,6596,-7
26863296,26138,348428036,-1168171649,-999,6597,-5
26882023,26138,348428031,-1168171613,-999,6597,-3
26883436,26139,348428027,-1168171578,-999,6597,0
26893155,26139,348428022,-1168171542,-999,6597,2
26904203,26139,348428018,-1168171506,-999,6597,4
26913291,26139,348428013,-1168171469,-998,6598,6
26923232,26139,348428009,-1168171433,-998,6598,8
26933476,26139,348428004,-1168171397,-999,6598,9
26943248,26139,348428000,-1168171362,-999,6598,11
26953396,26139,348427995,-1168171326,-999,6598,13
26963317,26139,348427991,-1168171289,-999,6598,14
26973221,26139,348427986,-1168171253,-999,6598,15
26983152,26139,348427982,-1168171217,-999,6599,17
26993832,26139,348427977,-1168171181,-999,6599,17
27003353,26140,348427973,-1168171145,-1000,6599,18
27013288,26140,348427968,-1168171108,-1000,6599,19
27023272,26140,348427964,-1168171072,-1001,6599,20
27034633,26140,348427959,-1168171037,-1000,6599,20
27043145,26140,348427955,-1168171001,-1000,6599,21
27054922,26141,348427950,-1168170965,-1000,6599,21
27063288,26141,348427946,-1168170928,-1001,6599,21
27073212,26141,348427941,-1168170892,-1001,6599,21
27083815,26142,348427937,-1168170856,-1001,6599,21
27093321,26142,348427932,-1168170821,-1000,6599,20
27103357,26142,348427928,-1168170785,-1000,6599,20
27113750,26142,348427923,-1168170747,-1000,6599,20
27124424,26142,348427919,-1168170712,-1000,6600,19
27133146,26143,348427914,-1168170676,-1001,6600,19
27143433,26143,348427909,-1168170640,-1000,6600,18
27153367,26143,348427905,-1168170604,-1000,6600,17
27163301,26143,348427900,-1168170567,-1000,6600,16
27173484,26143,348427896,-1168170531,-1000,6600,15
27183145,26143,348427891,-1168170496,-1000,6600,14
27193149,26143,348427887,-1168170460,-1000,6600,13
27204508,26143,348427882,-1168170424,-1000,6600,12
27213291,26144,348427878,-1168170387,-1000,6600,12
27223229,26144,348427873,-1168170351,-999,6601,11
27234014,26144,348427869,-1168170315,-999,6601,10
27243160,26144,348427864,-1168170279,-999,6601,9
27254681,26144,348427860,-1168170244,-999,6601,7
27264688,26144,348427855,-1168170206,-999,6601,6
27273201,26144,348427851,-1168170171,-999,6602,6
27284115,26144,348427846,-1168170135,-998,6602,5
27294373,26144,348427842,-1168170099,-998,6602,4
27303332,26144,348427837,-1168170063,-997,6602,3
27313327,26144,348427833,-1168170026,-997,6602,2
27324406,26144,348427828,-1168169990,-997,6602,2
27333137,26144,348427824,-1168169954,-996,6603,1
27343180,26144,348427819,-1168169918,-996,6603,0
27354278,26144,348427815,-1168169883,-996,6603,-1
27363283,26143,348427810,-1168169845,-995,6603,-2
27373203,26143,348427806,-1168169810,-994,6604,-3
27383159,26143,348427801,-1168169774,-994,6604,-3
27393157,26143,348427797,-1168169738,-994,6604,-4
27403358,26143,348427792,-1168169702,-993,6604,-4
27413300,26142,348427788,-1168169665,-993,6604,-5
27423212,26142,348427784,-1168169629,-992,6605,-7
27433141,26142,348427779,-1168169593,-993,6605,-8
27444138,26142,348427775,-1168169557,-992,6605,-8
27453355,26141,348427770,-1168169522,-993,6605,-9
27463301,26141,348427766,-1168169484,-992,6605,-9
27473751,26141,348427761,-1168169449,-992,6605,-10
27483131,26140,348427757,-1168169413,-992,6605,-11
27493160,26140,348427752,-1168169377,-993,6606,-12
27504034,26140,348427748,-1168169341,-992,6606,-13
27513281,26140,348427743,-1168169304,-993,6606,-14
27524035,26139,348427739,-1168169268,-993,6606,-14
27533149,26139,348427734,-1168169232,-993,6606,-15
27543153,26139,348427730,-1168169196,-993,6606,-16
27554075,26139,348427725,-1168169161,-993,6606,-18
27563278,26138,348427721,-1168169123,-993,6606,-19
27573224,26138,348427716,-1168169087,-994,6606,-19
27583440,26138,348427712,-1168169052,-994,6606,-20
27593163,26138,348427707,-1168169016,-995,6606,-20
27603398,26137,348427703,-1168168980,-995,6606,-22
27613280,26137,348427698,-1168168943,-995,6606,-23
27623201,26137,348427694,-1168168907,-995,6606,-24
27634060,26137,348427689,-1168168871,-995,6606,-25
27643164,26137,348427685,-1168168835,-996,6606,-26
27653384,26137,348427680,-1168168800,-996,6606,-26
27663303,26137,348427676,-1168168762,-995,6606,-27
27673570,26136,348427672,-1168168726,-996,6606,-28
27683136,26136,348427667,-1168168691,-995,6606,-30
27693157,26136,348427663,-1168168655,-997,6606,-30
27703427,26136,348427658,-1168168619,-997,6606,-31
27713287,26136,348427654,-1168168582,-997,6606,-31
27723290,26136,348427649,-1168168546,-997,6606,-31
27733127,26135,348427645,-1168168510,-997,6606,-32
27743158,26135,348427640,-1168168474,-998,6606,-32
27753365,26135,348427636,-1168168438,-997,6606,-33
27763299,26135,348427631,-1168168401,-999,6606,-33
27773214,26135,348427627,-1168168365,-998,6605,-33
27783156,26135,348427622,-1168168330,-999,6605,-33
27793143,26135,348427618,-1168168294,-999,6605,-33
27803595,26135,348427613,-1168168258,-999,6605,-33
27813296,26135,348427609,-1168168221,-1000,6605,-33
27823710,26135,348427604,-1168168185,-1000,6605,-32
27833166,26135,348427600,-1168168149,-1001,6605,-31
27843152,26135,348427595,-1168168113,-1000,6605,-30
27853769,26135,348427591,-1168168077,-1001,6606,-29
27863304,26135,348427586,-1168168040,-1001,6606,-28
27873228,26135,348427581,-1168168004,-1001,6606,-27
27883139,26135,348427577,-1168167968,-1001,6606,-26
27893149,26135,348427572,-1168167933,-1001,6606,-24
27903349,26135,348427568,-1168167897,-1001,6606,-22
27914225,26135,348427563,-1168167860,-1001,6606,-20
27923229,26135,348427559,-1168167824,-1000,6607,-19
27933140,26135,348427554,-1168167788,-1001,6607,-18
27943152,26135,348427550,-1168167752,-1001,6607,-16
27953709,26135,348427545,-1168167716,-1001,6607,-14
27963276,26135,348427541,-1168167679,-1001,6607,-12
27973210,26135,348427536,-1168167643,-1000,6607,-11
27983157,26135,348427532,-1168167607,-1000,6608,-10
27993908,26135,348427527,-1168167571,-1000,6608,-9
28003344,26135,348427523,-1168167536,-1000,6608,-8
28013615,26135,348427518,-1168167498,-1000,6608,-6
28023202,26135,348427514,-1168167463,-1000,6608,-5
28033133,26135,348427509,-1168167427,-1001,6609,-4
28043638,26135,348427505,-1168167391,-1000,6609,-4
28054010,26134,348427500,-1168167355,-1001,6609,-4
28063280,26135,348427496,-1168167318,-1001,6610,-4
28073203,26135,348427491,-1168167282,-1002,6609,-3
28084023,26135,348427487,-1168167246,-1002,6609,-1
28093128,26135,348427482,-1168167210,-1002,6609,0
28103361,26135,348427478,-1168167174,-1002,6609,-1
28113279,26135,348427473,-1168167137,-1002,6610,-2
28123196,26135,348427469,-1168167101,-1003,6610,-4
28133117,26135,348427464,-1168167065,-1003,6610,-5
28143140,26135,348427460,-1168167030,-1004,6609,-5
28154809,26136,348427455,-1168166994,-1004,6609,-5
28163399,26136,348427451,-1168166956,-1004,6610,-3
28173498,26136,348427446,-1168166921,-1004,6610,-3
28183128,26136,348427442,-1168166885,-1005,6610,-4
28193133,26136,348427437,-1168166849,-1006,6610,-6
28204180,26136,348427432,-1168166813,-1006,6611,-8
28213287,26136,348427428,-1168166776,-1007,6610,-9
28223205,26137,348427424,-1168166740,-1006,6610,-10
28234314,26137,348427419,-1168166704,-1006,6610,-10
28243142,26137,348427415,-1168166668,-1008,6610,-10
28253356,26137,348427410,-1168166632,-1008,6611,-10
28263271,26137,348427406,-1168166595,-1008,6611,-9
28273204,26138,348427401,-1168166559,-1009,6611,-10
28283189,26138,348427397,-1168166523,-1008,6611,-11
28293151,26138,348427392,-1168166487,-1010,6611,-14
28303378,26138,348427387,-1168166452,-1009,6611,-16
28314084,26139,348427383,-1168166414,-1010,6611,-18
28323844,26139,348427378,-1168166378,-1009,6611,-20
28333135,26139,348427374,-1168166343,-1010,6611,-19
28343173,26139,348427369,-1168166307,-1009,6611,-19
28353356,26139,348427365,-1168166271,-1009,6611,-17
28363419,26139,348427360,-1168166233,-1009,6611,-16
28373206,26139,348427356,-1168166198,-1008,6611,-18
28383142,26139,348427351,-1168166162,-1008,6612,-21
28393331,26139,348427347,-1168166126,-1007,6613,-24
28403459,26139,348427342,-1168166090,-1007,6614,-26
28413292,26138,348427338,-1168166053,-1007,6613,-26
28424029,26138,348427333,-1168166017,-1007,6612,-23
28433119,26138,348427329,-1168165981,-1007,6611,-23
28443144,26138,348427324,-1168165945,-1006,6612,-23
28453323,26137,348427320,-1168165909,-1006,6613,-25
28463287,26137,348427315,-1168165872,-1007,6613,-28
28473655,26137,348427311,-1168165836,-1006,6614,-30
28483296,26137,348427306,-1168165800,-1007,6614,-31
28493147,26137,348427302,-1168165764,-1006,6613,-31
28504080,26136,348427297,-1168165728,-1005,6613,-30
28513271,26136,348427293,-1168165691,-1006,6613,-30
28523248,26136,348427288,-1168165655,-1006,6614,-30
28533131,26136,348427284,-1168165619,-1006,6614,-32
28543159,26136,348427279,-1168165584,-1005,6613,-33
28554009,26135,348427275,-1168165548,-1005,6614,-35
28564098,26135,348427270,-1168165510,-1004,6614,-37
28573203,26134,348427266,-1168165474,-1004,6614,-37
28584632,26134,348427261,-1168165439,-1004,6614,-36
28593143,26134,348427257,-1168165403,-1005,6614,-35
28603351,26134,348427252,-1168165367,-1005,6614,-35
28614194,26133,348427248,-1168165329,-1004,6615,-35
28623188,26133,348427243,-1168165294,-1004,6614,-37
28633186,26132,348427239,-1168165258,-1005,6614,-39
28643545,26132,348427234,-1168165222,-1005,6615,-40
28653455,26132,348427230,-1168165186,-1006,6615,-41
28663278,26131,348427225,-1168165149,-1006,6614,-40
28673177,26131,348427221,-1168165113,-1006,6614,-38
28683405,26131,348427216,-1168165077,-1006,6614,-37
28693165,26130,348427211,-1168165041,-1006,6614,-36
28703743,26130,348427207,-1168165005,-1007,6614,-34
28713706,26130,348427203,-1168164968,-1008,6614,-35
28723807,26130,348427198,-1168164932,-1007,6614,-37
28733123,26130,348427193,-1168164896,-1009,6615,-38
28743153,26130,348427189,-1168164860,-1009,6616,-37
28753327,26130,348427184,-1168164824,-1009,6615,-34
28763268,26130,348427180,-1168164787,-1009,6614,-29
28774294,26130,348427175,-1168164751,-1010,6613,-26
28783114,26130,348427171,-1168164715,-1010,6613,-22
28793126,26129,348427166,-1168164679,-1010,6614,-21
28805737,26129,348427162,-1168164644,-1011,6616,-21
28813260,26129,348427157,-1168164606,-1011,6617,-22
28823186,26129,348427153,-1168164570,-1010,6616,-20
28833154,26129,348427148,-1168164534,-1011,6616,-16
28843141,26129,348427144,-1168164499,-1011,6615,-13
28853378,26129,348427139,-1168164463,-1010,6615,-11
28863583,26129,348427134,-1168164425,-1010,6616,-10
28873936,26129,348427130,-1168164390,-1011,6616,-10
28883111,26129,348427125,-1168164354,-1010,6616,-10
28893381,26129,348427121,-1168164318,-1010,6616,-10
28903335,26129,348427116,-1168164282,-1010,6616,-9
28913274,26129,348427112,-1168164245,-1009,6616,-7
28923386,26128,348427107,-1168164209,-1009,6617,-6
28933128,26128,348427103,-1168164173,-1009,6617,-6
28943155,26128,348427098,-1168164137,-1009,6617,-6
28954111,26128,348427094,-1168164101,-1009,6617,-7
28963698,26128,348427089,-1168164064,-1008,6617,-8
28973196,26128,348427085,-1168164028,-1009,6617,-9
28983365,26127,348427080,-1168163992,-1009,6617,-10
28993259,26127,348427075,-1168163956,-1008,6617,-11
29003326,26127,348427071,-1168163920,-1008,6617,-12
29013505,26127,348427066,-1168163883,-1008,6617,-14
29023185,26127,348427062,-1168163847,-1009,6617,-16
29033115,26127,348427057,-1168163811,-1009,6617,-18
29043549,26127,348427053,-1168163775,-1010,6617,-20
29053587,26126,348427048,-1168163739,-1010,6617,-22
29063261,26126,348427044,-1168163702,-1010,6617,-24
29074199,26126,348427039,-1168163666,-1010,6617,-27
29083110,26126,348427035,-1168163630,-1011,6617,-29
29093129,26126,348427030,-1168163594,-1011,6616,-32
29104844,26126,348427026,-1168163558,-1012,6616,-35
29114173,26126,348427021,-1168163521,-1012,6616,-38
29123261,26126,348427017,-1168163485,-1013,6616,-40
29133126,26126,348427012,-1168163449,-1013,6616,-42
29143117,26126,348427007,-1168163413,-1014,6616,-44
29154008,26126,348427003,-1168163378,-1014,6615,-45
29163261,26126,348426998,-1168163340,-1014,6615,-47
29173188,26125,348426994,-1168163304,-1015,6615,-50
29183106,26125,348426989,-1168163268,-1015,6615,-53
29193118,26125,348426985,-1168163233,-1015,6615,-56
29203351,26125,348426980,-1168163197,-1016,6615,-58
29213276,26125,348426975,-1168163159,-1016,6614,-59
29223175,26125,348426971,-1168163123,-1017,6614,-59
29233092,26124,348426966,-1168163088,-1016,6614,-59
29243116,26124,348426962,-1168163052,-1017,6614,-61
29253326,26124,348426957,-1168163016,-1017,6614,-64
29263259,26123,348426953,-1168162979,-1017,6614,-66
29273477,26123,348426948,-1168162943,-1018,6614,-67
29283266,26123,348426943,-1168162907,-1018,6613,-66
29293130,26122,348426939,-1168162871,-1018,6613,-65
29303645,26122,348426934,-1168162835,-1018,6613,-64
29313318,26121,348426930,-1168162798,-1018,6613,-63
29323327,26121,348426925,-1168162762,-1018,6613,-63
29333116,26121,348426921,-1168162726,-1019,6613,-63
29343712,26120,348426916,-1168162690,-1019,6613,-62
29353678,26120,348426911,-1168162654,-1019,6613,-60
29363253,26119,348426907,-1168162617,-1020,6613,-58
29373187,26119,348426902,-1168162581,-1020,6613,-57
29383109,26118,348426898,-1168162545,-1021,6613,-55
29393126,26118,348426893,-1168162509,-1020,6613,-54
29404252,26118,348426888,-1168162474,-1021,6613,-52
29413288,26117,348426884,-1168162436,-1021,6612,-49
29424258,26117,348426879,-1168162400,-1022,6612,-47
29433811,26116,348426875,-1168162365,-1022,6612,-45
29443123,26116,348426870,-1168162329,-1023,6613,-44
29453395,26116,348426865,-1168162293,-1023,6613,-42
29463288,26115,348426861,-1168162255,-1024,6613,-39
29473174,26115,348426856,-1168162220,-1024,6613,-36
29483114,26115,348426852,-1168162184,-1025,6612,-34
29493125,26115,348426847,-1168162148,-1025,6613,-31
29504066,26114,348426842,-1168162112,-1026,6613,-30
29513288,26114,348426838,-1168162075,-1025,6614,-28
29523163,26114,348426833,-1168162039,-1026,6613,-27
29533192,26114,348426829,-1168162003,-1026,6613,-25
29543127,26114,348426824,-1168161967,-1026,6613,-24
29553320,26114,348426819,-1168161931,-1027,6613,-22
29563261,26114,348426815,-1168161894,-1027,6613,-20
29573187,26114,348426810,-1168161858,-1027,6613,-19
29583102,26114,348426805,-1168161822,-1027,6613,-18
29593108,26113,348426801,-1168161786,-1027,6613,-17
29603527,26114,348426796,-1168161751,-1027,6613,-17
29613284,26113,348426792,-1168161713,-1026,6613,-16
29623190,26113,348426787,-1168161677,-1026,6614,-16
29633098,26113,348426782,-1168161641,-1027,6614,-16
29643465,26113,348426778,-1168161606,-1026,6614,-16
29653319,26113,348426773,-1168161570,-1026,6613,-17
29663249,26113,348426769,-1168161532,-1026,6613,-17
29674004,26113,348426764,-1168161497,-1026,6613,-18
29683103,26113,348426759,-1168161461,-1025,6613,-19
29693670,26113,348426755,-1168161425,-1026,6613,-21
29704222,26113,348426750,-1168161389,-1025,6613,-23
29713251,26112,348426745,-1168161352,-1025,6613,-24
29723182,26112,348426741,-1168161316,-1025,6613,-26
29733132,26112,348426736,-1168161280,-1025,6613,-27
29743117,26112,348426732,-1168161244,-1025,6613,-29
29753388,26112,348426727,-1168161208,-1025,6613,-31
29763247,26112,348426722,-1168161171,-1025,6613,-34
29773168,26112,348426718,-1168161135,-1025,6612,-36
29783108,26112,348426713,-1168161099,-1026,6612,-38
29793122,26112,348426708,-1168161063,-1026,6612,-40
29803355,26111,348426704,-1168161028,-1026,6612,-43
29813273,26111,348426699,-1168160990,-1026,6612,-45
29823205,26111,348426695,-1168160954,-1027,6611,-49
29833128,26111,348426690,-1168160918,-1027,6611,-51
29844083,26111,348426685,-1168160883,-1028,6611,-54
29853313,26111,348426681,-1168160847,-1029,6610,-56
29863244,26111,348426676,-1168160809,-1029,6610,-59
29873169,26111,348426672,-1168160774,-1030,6610,-61
29883153,26111,348426667,-1168160738,-1030,6610,-63
29893109,26111,348426662,-1168160702,-1030,6609,-66
29903309,26111,348426658,-1168160666,-1032,6609,-68
29913715,26111,348426653,-1168160629,-1032,6608,-70
29923272,26111,348426648,-1168160593,-1032,6608,-71
29933108,26112,348426644,-1168160557,-1033,6608,-72
29943100,26112,348426639,-1168160521,-1033,6608,-74
29953668,26112,348426634,-1168160486,-1034,6608,-75
29963253,26112,348426630,-1168160448,-1034,6607,-76
29973186,26112,348426625,-1168160412,-1035,6607,-77
29983121,26112,348426620,-1168160377,-1035,6607,-77
29993101,26112,348426616,-1168160341,-1035,6606,-77
30003323,26112,348426611,-1168160305,-1035,6607,-77
30013374,26112,348426606,-1168160268,-1036,6606,-77
30023159,26112,348426602,-1168160232,-1036,6606,-77
30033079,26112,348426597,-1168160196,-1036,6606,-76
30043314,26112,348426592,-1168160160,-1037,6606,-75
30053904,26112,348426588,-1168160124,-1037,6606,-74
30063244,26112,348426583,-1168160087,-1036,6606,-73
30073692,26112,348426578,-1168160051,-1037,6606,-72
30083094,26112,348426574,-1168160015,-1036,6606,-71
30093310,26112,348426569,-1168159980,-1037,6606,-70
30104244,26112,348426564,-1168159944,-1037,6606,-69
30113425,26112,348426560,-1168159906,-1037,6606,-67
30123157,26111,348426555,-1168159871,-1037,6606,-66
30133112,26111,348426550,-1168159835,-1037,6606,-65
30143449,26111,348426546,-1168159799,-1037,6606,-63
30153294,26111,348426541,-1168159763,-1037,6605,-62
30163247,26111,348426536,-1168159726,-1037,6605,-60
30173193,26111,348426532,-1168159690,-1037,6605,-58
30183089,26111,348426527,-1168159654,-1037,6605,-56
30193318,26110,348426522,-1168159618,-1037,6606,-55
30203318,26110,348426518,-1168159583,-1037,6606,-54
30213269,26110,348426513,-1168159545,-1037,6605,-52
30223160,26110,348426508,-1168159510,-1037,6605,-50
30233339,26110,348426504,-1168159474,-1037,6605,-48
30243101,26110,348426499,-1168159438,-1037,6605,-45
30253269,26109,348426494,-1168159402,-1036,6606,-44
30263985,26109,348426490,-1168159365,-1037,6605,-43
30273189,26109,348426485,-1168159329,-1036,6606,-42
30283086,26109,348426480,-1168159293,-1036,6606,-41
30293097,26109,348426476,-1168159257,-1037,6605,-39
30303967,26109,348426471,-1168159222,-1036,6605,-38
30313532,26109,348426466,-1168159184,-1036,6605,-37
30323158,26109,348426462,-1168159148,-1036,6605,-36
30333227,26108,348426457,-1168159113,-1035,6606,-35
30343115,26108,348426452,-1168159077,-1036,6605,-34
30353300,26108,348426448,-1168159041,-1036,6605,-34
30363419,26108,348426443,-1168159004,-1036,6605,-33
30373170,26108,348426438,-1168158968,-1036,6606,-33
30383076,26108,348426434,-1168158932,-1036,6606,-33
30393104,26108,348426429,-1168158896,-1036,6606,-33
30405003,26109,348426424,-1168158860,-1036,6605,-33
30413255,26109,348426420,-1168158823,-1036,6605,-33
30423385,26109,348426415,-1168158787,-1036,6605,-33
30433360,26109,348426410,-1168158751,-1036,6605,-33
30443118,26109,348426406,-1168158716,-1036,6605,-34
30454011,26109,348426401,-1168158680,-1037,6605,-36
30463495,26109,348426396,-1168158643,-1036,6605,-36
30473985,26109,348426392,-1168158607,-1037,6605,-37
30484338,26110,348426387,-1168158571,-1037,6605,-37
30493435,26110,348426382,-1168158535,-1037,6604,-38
30503385,26110,348426378,-1168158499,-1036,6604,-38
30513249,26110,348426373,-1168158462,-1037,6604,-40
30523699,26110,348426368,-1168158426,-1037,6605,-41
30533098,26110,348426364,-1168158390,-1037,6605,-43
30543108,26111,348426359,-1168158355,-1037,6604,-44
30553971,26111,348426354,-1168158319,-1036,6604,-44
30563503,26111,348426350,-1168158281,-1037,6604,-44
30573162,26111,348426345,-1168158246,-1037,6604,-45
30583917,26111,348426340,-1168158210,-1037,6604,-46
30593099,26111,348426336,-1168158174,-1037,6604,-48
30604103,26111,348426331,-1168158138,-1037,6604,-49
30614286,26112,348426326,-1168158101,-1036,6604,-50
30623162,26112,348426322,-1168158065,-1037,6604,-51
30634018,26112,348426317,-1168158029,-1036,6604,-51
30643331,26112,348426312,-1168157994,-1036,6604,-52
30653306,26112,348426308,-1168157958,-1036,6604,-53
30664119,26112,348426303,-1168157920,-1036,6604,-53
30673886,26112,348426298,-1168157885,-1037,6604,-53
30683739,26112,348426294,-1168157849,-1036,6604,-53
30693699,26112,348426289,-1168157813,-1036,6604,-53
30703967,26112,348426284,-1168157777,-1036,6605,-54
30713311,26112,348426280,-1168157740,-1035,6605,-54
30723592,26112,348426275,-1168157704,-1036,6605,-54
30733491,26112,348426270,-1168157668,-1036,6605,-53
30743172,26112,348426266,-1168157633,-1035,6604,-53
30753282,26112,348426261,-1168157597,-1035,6605,-52
30763978,26112,348426256,-1168157559,-1035,6605,-52
30773175,26112,348426252,-1168157524,-1035,6605,-52
30783090,26112,348426247,-1168157488,-1035,6605,-52
30793393,26113,348426242,-1168157452,-1035,6605,-51
30803354,26113,348426238,-1168157416,-1035,6605,-50
30813240,26113,348426233,-1168157379,-1035,6605,-48
30823903,26113,348426228,-1168157343,-1035,6605,-47
30833464,26113,348426224,-1168157307,-1035,6606,-46
30843141,26113,348426219,-1168157271,-1035,6606,-44
30853998,26113,348426214,-1168157236,-1035,6606,-43
30863234,26113,348426210,-1168157198,-1035,6606,-41
30873968,26113,348426205,-1168157162,-1035,6606,-39
30883586,26113,348426200,-1168157127,-1034,6606,-37
30893121,26113,348426196,-1168157091,-1035,6606,-35
30903264,26113,348426191,-1168157055,-1035,6607,-33
30913944,26113,348426186,-1168157018,-1035,6607,-31
30923984,26113,348426182,-1168156982,-1035,6607,-29
30933086,26113,348426177,-1168156946,-1034,6607,-27
30943083,26113,348426172,-1168156910,-1034,6607,-24
30957347,26113,348426168,-1168156874,-1034,6607,-22
30963814,26113,348426163,-1168156837,-1033,6608,-20
30974597,26113,348426158,-1168156801,-1034,6608,-18
30983078,26113,348426154,-1168156765,-1033,6608,-16
30993787,26113,348426149,-1168156730,-1033,6608,-14
31003303,26113,348426145,-1168156694,-1033,6608,-12
31013226,26113,348426140,-1168156657,-1032,6609,-11
31023771,26113,348426135,-1168156621,-1032,6609,-10
31034651,26113,348426131,-1168156585,-1032,6609,-8
31044069,26113,348426126,-1168156549,-1032,6609,-7
31053959,26113,348426121,-1168156513,-1032,6609,-6
31063381,26113,348426117,-1168156476,-1031,6609,-5
31073132,26113,348426112,-1168156440,-1031,6610,-4
31083089,26112,348426107,-1168156404,-1032,6610,-4
31093092,26113,348426103,-1168156368,-1031,6610,-4
31103328,26113,348426098,-1168156333,-1032,6610,-4
31113960,26113,348426093,-1168156295,-1032,6610,-3
31123266,26113,348426089,-1168156259,-1032,6610,-3
31133144,26113,348426084,-1168156224,-1031,6610,-3
31143099,26113,348426079,-1168156188,-1032,6610,-4
31153331,26113,348426075,-1168156152,-1032,6611,-4
31163317,26113,348426070,-1168156114,-1032,6610,-5
31173251,26114,348426066,-1168156079,-1032,6611,-6
31183899,26114,348426061,-1168156043,-1032,6611,-7
31193083,26114,348426056,-1168156007,-1032,6610,-7
31203414,26114,348426052,-1168155971,-1032,6611,-8
31214353,26114,348426047,-1168155934,-1032,6611,-9
31223138,26115,348426042,-1168155898,-1032,6611,-10
31233068,26115,348426038,-1168155862,-1032,6611,-12
31243112,26115,348426033,-1168155826,-1032,6611,-14
31253282,26115,348426028,-1168155790,-1032,6611,-15
31263223,26115,348426024,-1168155753,-1031,6611,-16
31273840,26115,348426019,-1168155717,-1031,6611,-18
31285374,26116,348426014,-1168155681,-1031,6611,-19
31293591,26116,348426010,-1168155646,-1031,6612,-21
31303275,26116,348426005,-1168155610,-1031,6612,-22
31313260,26116,348426000,-1168155572,-1031,6612,-24
31323173,26116,348425996,-1168155537,-1030,6612,-25
31333081,26117,348425991,-1168155501,-1031,6612,-26
31343372,26117,348425987,-1168155465,-1030,6612,-28
31353300,26117,348425982,-1168155429,-1031,6612,-30
31363241,26117,348425977,-1168155392,-1031,6613,-32
31373393,26118,348425973,-1168155356,-1030,6612,-33
31383069,26118,348425968,-1168155320,-1030,6612,-34
31393080,26118,348425963,-1168155284,-1030,6613,-35
31404211,26118,348425959,-1168155248,-1030,6613,-36
31413229,26118,348425954,-1168155211,-1029,6613,-36
31423155,26118,348425949,-1168155175,-1029,6613,-37
31433119,26119,348425945,-1168155139,-1029,6613,-37
31443098,26119,348425940,-1168155103,-1029,6614,-37
31453571,26119,348425936,-1168155068,-1029,6614,-38
31463237,26119,348425931,-1168155030,-1028,6614,-38
31473245,26119,348425926,-1168154994,-1028,6614,-38
31483086,26120,348425922,-1168154958,-1028,6614,-39
31493829,26120,348425917,-1168154923,-1028,6615,-39
31503289,26120,348425912,-1168154887,-1028,6614,-38
31513242,26120,348425908,-1168154849,-1028,6615,-38
31526824,26120,348425903,-1168154814,-1028,6615,-38
31533776,26121,348425899,-1168154778,-1027,6615,-38
31543096,26121,348425894,-1168154742,-1027,6615,-37
31553325,26121,348425889,-1168154706,-1027,6616,-36
31563217,26121,348425885,-1168154669,-1026,6616,-35
31573151,26122,348425880,-1168154633,-1026,6616,-34
31583074,26122,348425875,-1168154597,-1026,6617,-34
31593759,26122,348425871,-1168154561,-1025,6617,-34
31604001,26122,348425866,-1168154525,-1025,6617,-34
31613233,26122,348425862,-1168154488,-1025,6617,-33
31623136,26123,348425857,-1168154452,-1024,6617,-32
31633078,26123,348425852,-1168154416,-1024,6617,-31
31643104,26123,348425848,-1168154380,-1024,6618,-31
31653366,26123,348425843,-1168154344,-1023,6618,-29
31663221,26124,348425838,-1168154307,-1023,6618,-29
31673837,26124,348425834,-1168154271,-1023,6618,-28
31683189,26124,348425829,-1168154235,-1022,6619,-27
31694036,26124,348425825,-1168154199,-1022,6619,-26
31704009,26125,348425820,-1168154163,-1022,6619,-26
31713224,26125,348425815,-1168154126,-1022,6619,-25
31723529,26125,348425811,-1168154090,-1021,6620,-25
31733075,26126,348425806,-1168154054,-1021,6620,-24
31743071,26126,348425802,-1168154018,-1021,6620,-24
31753694,26126,348425797,-1168153982,-1020,6620,-23
31763202,26127,348425792,-1168153945,-1020,6620,-22
31773281,26127,348425788,-1168153909,-1020,6621,-22
31783558,26128,348425783,-1168153873,-1020,6621,-22
31793153,26128,348425779,-1168153837,-1020,6621,-22
31803605,26129,348425774,-1168153801,-1019,6621,-21
31813227,26129,348425770,-1168153764,-1019,6621,-21
31823163,26129,348425765,-1168153728,-1019,6622,-21
31833055,26130,348425760,-1168153692,-1019,6622,-20
31843089,26130,348425756,-1168153656,-1018,6622,-20
31853996,26131,348425751,-1168153620,-1018,6622,-20
31863232,26132,348425747,-1168153583,-1018,6622,-20
